MDH,2019,2020,2021,2022,2023,2024,2025
01-02 06,0.52406596840997,0.294774272169815,0.391483642547218,0.555604938353379,0.474063651163443,0.43106707972638,0.448889740721567
01-02 07,0.520543828676792,0.252974367660397,0.349763471711603,0.454044407352954,0.39505246060816,0.37824472457772,0.450823827915066
01-02 08,0.428260665502558,0.242057386326733,0.327565450472758,0.398453183957551,0.42682352507568,0.456842314978543,0.459783223657497
01-02 09,0.451471095291809,0.299279088363227,0.321276171563692,0.419144834854428,0.424764894575675,0.439511065238427,0.452198434943012
01-02 10,0.461056027552809,0.372486090832505,0.325592778923824,0.393418904494354,0.469707590325592,0.418287163172888,0.439507346443922
01-02 11,0.449912539152459,0.382695971608181,0.336966716079669,0.378363444660868,0.525603353610674,0.417673803459433,0.434424845788506
01-02 12,0.492166760665972,0.357222075675673,0.337248671424308,0.384654659779427,0.639669510689404,0.424630782856545,0.417488943180488
01-02 13,0.428342755550239,0.311698240862494,0.33769948263931,0.36736382666475,0.638301547795445,0.442472774565985,0.45439615834993
01-02 14,0.474686818531131,0.325222397688171,0.351015538038719,0.430241702533916,0.658489088818177,0.474862675381968,0.477705590807703
01-02 15,0.459007748757863,0.360174814245062,0.324070638018058,0.408578919313633,0.66375,0.437377377100478,0.450299961733021
01-02 16,0.385326822276489,0.336976418918871,0.271139445513966,0.230735504168869,0.476825237672327,0.40388597670172,0.405714812212708
01-02 17,0.328190033557909,0.319637611095502,0.200152691095493,0.297569346618066,0.44822448308625,0.479519846273847,0.377416033652776
01-02 18,0.34363116598388,0.290138765617963,0.202617059948248,0.250006128426555,0.589473066732012,0.524181837570997,0.363617728341927
01-02 19,0.425395634152406,0.241214844609639,0.205814495282261,0.234805276818949,0.535183746511019,0.504179969226226,0.366547749794811
01-02 20,0.305788587054213,0.260246831561174,0.201870593743133,0.222498122987772,0.59355541948089,0.523077390905157,0.384377238814768
01-02 21,0.281247478146336,0.261547932755892,0.168052486774916,0.212625615127554,0.647741620002739,0.470307810373577,0.382338128712466
01-02 22,0.28625344676299,0.273082264855339,0.311071860989856,0.207376654352891,0.66375,0.469366326486025,0.357230047417604
01-02 23,0.334195752901557,0.391434425788788,0.436604090060116,0.224160140864419,0.656476288997093,0.507657075043185,0.345176987802325
01-03 00,0.424374848197124,0.403065327200147,0.396212177735944,0.4573986445959,0.635879755973474,0.545740896268103,0.501443006331684
01-03 01,0.588949534233702,0.415152808907767,0.361011819109057,0.483183977951201,0.588433926400938,0.591022359747284,0.542503940854041
01-03 02,0.495934874921946,0.424589682503052,0.398781045084991,0.437742065891245,0.645337767180466,0.583466413005329,0.505410639499865
01-03 03,0.481924553735557,0.516671990241844,0.400453862741175,0.515357790886522,0.609552550666945,0.621933643499591,0.504510338683926
01-03 04,0.479964739299894,0.471675596734244,0.400335780698101,0.53461726261239,0.589421275190508,0.642956473416435,0.49585054981327
01-03 05,0.503053447451935,0.478227897713985,0.355785007690718,0.504640523075361,0.583994961488715,0.661765311080109,0.495871968137853
01-03 06,0.476061859163257,0.472245990486416,0.339274758045738,0.446923432044665,0.515896726886763,0.587241057263957,0.490011229716133
01-03 07,0.457992939874474,0.406878272733047,0.315024024885787,0.39640152696353,0.508989110627155,0.481551259714371,0.472720819060462
01-03 08,0.446764160608828,0.393018503646889,0.314805710973294,0.388486657889613,0.484152777762645,0.452382126551952,0.485176677156376
01-03 09,0.473859619463322,0.383815473005669,0.332084011504921,0.37295648640143,0.473382053476546,0.403047403030984,0.482875752886772
01-03 10,0.467115751325873,0.35631685010151,0.301720585544073,0.372866147938086,0.476891370795462,0.43280381014702,0.479830918912747
01-03 11,0.456729449209146,0.337081485639744,0.258384872406227,0.374459211247423,0.489500417076162,0.422957729072113,0.479709705971721
01-03 12,0.418206269007484,0.370052241688079,0.294608099195508,0.396410610562766,0.531598642166722,0.418884387297092,0.482188010461083
01-03 13,0.455711476229171,0.360189308346072,0.308780334062503,0.412543235514438,0.551980099333768,0.420207361361787,0.489626945615388
01-03 14,0.492831806409009,0.379136991925126,0.31622460144369,0.49791663996777,0.629006913739915,0.433297484653426,0.480577640389314
01-03 15,0.512397546743245,0.36099237581992,0.275315099389006,0.421480029206626,0.648631350979918,0.482676687206268,0.484945898827422
01-03 16,0.374114392030242,0.295904611812411,0.250841863088816,0.328644635169316,0.453074274150376,0.470232006181365,0.470345567470593
01-03 17,0.323241548059683,0.266726574163433,0.236998448737837,0.292892987565364,0.458321822812137,0.490547918103792,0.526104508723089
01-03 18,0.297952695925674,0.277141237360276,0.220214157808949,0.320842966263764,0.404484210850318,0.512249584806208,0.459683753521816
01-03 19,0.293285023931066,0.234689723535565,0.192668882435318,0.329850423855655,0.398452492859722,0.460919325713492,0.431973508976105
01-03 20,0.284655020523765,0.240035204580603,0.194544563203274,0.357895396115706,0.453832116380729,0.484330366749195,0.3618867141287
01-03 21,0.271568946352919,0.255660061352953,0.135983590401197,0.383978217346015,0.441206246363579,0.481227912615358,0.406441041600556
01-03 22,0.313617310411309,0.287782397753148,0.00552180851587175,0.358522041312303,0.476959105017299,0.510972314232809,0.343426347888759
01-03 23,0.32245776396615,0.332337964619325,0.182131475043701,0.420275122279649,0.625354389754972,0.514010705229354,0.379744389790085
01-04 00,0.48923913556314,0.384278080564514,0.390225345590382,0.452214012846418,0.647734118963722,0.493042598400069,0.452956477897478
01-04 01,0.602289612433365,0.378053670426566,0.436298830322092,0.401647300596812,0.610386487413352,0.572571810187627,0.441028054322995
01-04 02,0.551567041473336,0.362307017577617,0.458862881707241,0.444859839280063,0.588667330256767,0.551842001999545,0.437443683876901
01-04 03,0.662589004892185,0.382502138638655,0.525893931219725,0.463583905736159,0.603739651726197,0.547385447897621,0.429524608806965
01-04 04,0.585591945301837,0.386691172198678,0.473872023659208,0.431205017247784,0.66375,0.558762030795811,0.420336904747693
01-04 05,0.507843143254408,0.543718466857711,0.395124836100789,0.412652125406592,0.657582631426886,0.574982647617501,0.406591769628586
01-04 06,0.505667670875188,0.577106456317646,0.367350111015273,0.380438761376764,0.639903161153108,0.47763492119955,0.393451139959148
01-04 07,0.454636986935197,0.464364845733734,0.339029760784224,0.357823801196341,0.609254660566196,0.41203331223048,0.374687605038295
01-04 08,0.438883447259751,0.424721430230568,0.368853405233624,0.399520981253212,0.437781029997571,0.454491101108532,0.340662641652302
01-04 09,0.429438429612126,0.375315567529383,0.351200357479019,0.39925210384716,0.392944810757746,0.406605187366331,0.328678248908472
01-04 10,0.416767917165756,0.366390357243967,0.342363089635404,0.394786524051059,0.365734657199266,0.397152729761676,0.316108505672636
01-04 11,0.412992438203715,0.350900202360657,0.334061820420907,0.3909254724134,0.377501028023519,0.391729359456944,0.317261636006612
01-04 12,0.434375113302263,0.358590965246709,0.337782290030271,0.373695764543276,0.383136918696566,0.435117235865454,0.356699620082349
01-04 13,0.468695292647603,0.368886284372031,0.356239127718398,0.404459435761541,0.401897865660789,0.472668308728678,0.374490631450333
01-04 14,0.533665735566348,0.356544852601936,0.406869544099465,0.463507250348179,0.371082977397523,0.547793795326904,0.390012908221165
01-04 15,0.544277765805693,0.33902797924904,0.421033419860747,0.464958587599195,0.429263102857149,0.535408710550298,0.420385067139284
01-04 16,0.364334591981183,0.253985107775496,0.338921073060185,0.300691932213933,0.404083499963776,0.422079672978139,0.306057932028453
01-04 17,0.340641091044711,0.233137347308737,0.288416497984671,0.211912999970105,0.368700933759615,0.407329592197905,0.189791773907567
01-04 18,0.346639882668728,0.235310700953844,0.263696010173394,0.33254750298811,0.310814069689461,0.42079662435634,0.195724478766879
01-04 19,0.346205843914019,0.208655705126773,0.329864291617609,0.254027769911725,0.315045161800881,0.366199797998559,0.218928323492706
01-04 20,0.321146757736786,0.0784861952046797,0.28053818597436,0.266706095085239,0.367467068548032,0.334824833361916,0.198538704116742
01-04 21,0.302088226746085,0.117969715388814,0.209635148386589,0.314519433716901,0.341814303198061,0.294389366050802,0.194600331914276
01-04 22,0.353962830269835,0.196931116778415,0.182162192822215,0.273480592098226,0.327595822677155,0.336197139526907,0.260951416070699
01-04 23,0.353296637302089,0.257482719605449,0.223679897216583,0.181194869824564,0.33799773191584,0.391151141461877,0.388562337358251
01-05 00,0.473273780408128,0.289234895814278,0.364981639680827,0.484962478004003,0.375845502600687,0.488029759712249,0.468500712351611
01-05 01,0.546417429710129,0.283924933624771,0.368758359105712,0.539684309380552,0.343207508695498,0.497799323589737,0.467615621730324
01-05 02,0.478982788836379,0.300275874798873,0.370958032619141,0.49666897306944,0.41008419672881,0.529027381291783,0.473913596811683
01-05 03,0.650160902770216,0.311578039541049,0.391701366291369,0.463174615440312,0.385768256704056,0.526779297367652,0.460242276874769
01-05 04,0.584055660376331,0.363455817534355,0.364520128036522,0.429948334228349,0.407892978016094,0.505715895054388,0.444781927489497
01-05 05,0.493947204630094,0.396810104724679,0.347617774414341,0.420686372293766,0.384349376412494,0.445266893826684,0.465983919013648
01-05 06,0.479448234422981,0.410859614641861,0.349782744094217,0.415240897887836,0.350093710720031,0.460953171365508,0.483002494626086
01-05 07,0.454412893699501,0.383156018679596,0.306015085778566,0.37734420824422,0.320226338450358,0.417022036339448,0.441662775134021
01-05 08,0.453259668524494,0.397642283248938,0.315020393426117,0.327989644347445,0.369151060444176,0.325959682895191,0.469561151757647
01-05 09,0.470366296962791,0.304017353442292,0.286460472953914,0.254106006509169,0.36345179170691,0.342226807615607,0.4521098424627
01-05 10,0.567605394882325,0.304174201796901,0.249633027866504,0.242593681880625,0.372925027749349,0.33624188762676,0.439160375590803
01-05 11,0.513001921328159,0.329470084249213,0.25321181760095,0.31910924896338,0.351581059743197,0.344135922189154,0.468470868649369
01-05 12,0.481887911805853,0.349814986891921,0.280002152040494,0.298128788881684,0.37748275015592,0.345173989525813,0.448247365588625
01-05 13,0.457025746214771,0.346398819732662,0.283553280186551,0.325175083412052,0.457983504399026,0.368007120416785,0.413223583611717
01-05 14,0.430982778504863,0.357099319575641,0.357073439678776,0.412109927773128,0.491353354922272,0.388048840383811,0.462629611230403
01-05 15,0.531735316639213,0.345704290959342,0.376627294081435,0.416005795405718,0.480617171066564,0.420208333949581,0.495690335115143
01-05 16,0.66375,0.321138042367199,0.336755821273858,0.341349967619632,0.500878728378607,0.500771078544282,0.3108490471407
01-05 17,0.657465255883747,0.376538171987038,0.245169191646815,0.419907291353474,0.534135812780777,0.451889726780097,0.235226970890784
01-05 18,0.571344723074667,0.279994706739716,0.106673577488481,0.392876119429567,0.473787027960777,0.378719221527849,0.197356258136899
01-05 19,0.66375,0.247243779401716,0.117512042056439,0.368694575264652,0.370015301655065,0.374989080932494,0.202126336164519
01-05 20,0.662898748899971,0.232001598333677,0.0369243945548793,0.292674157191891,0.457831160992987,0.312940462094716,0.216577109896548
01-05 21,0.662909093237358,0.237503046766023,0.0276264757721439,0.319108324355927,0.391533817035192,0.270500759348273,0.200824847540202
01-05 22,0.639301577949771,0.226282294099289,0.257841518137469,0.315984752163272,0.387835014046959,0.275419642101626,0.256366464387809
01-05 23,0.459469785635309,0.279883698175083,0.323862517716615,0.292590396444246,0.37587011822473,0.27217293980373,0.38039920754011
01-06 00,0.414446835977165,0.354728503891419,0.45150159449535,0.483712391478789,0.38060171568694,0.367504568818684,0.5352225176346
01-06 01,0.367999842498364,0.38095343795816,0.42739730837145,0.449913694925327,0.369373089209278,0.453444797365693,0.561628011311872
01-06 02,0.374733337150529,0.420947193358475,0.415090866645901,0.450146913193128,0.377460864884338,0.41322822951078,0.549140864825801
01-06 03,0.550767409684771,0.580420704406117,0.50894276706561,0.454930726662295,0.375536639598154,0.408319528358498,0.543776974322559
01-06 04,0.555564985558589,0.546758044397803,0.511707503131007,0.442025726020017,0.393790625978738,0.425613653691121,0.570494579677969
01-06 05,0.529500160942753,0.501701855154801,0.405381333480463,0.43082454731292,0.401582518282802,0.442830167114204,0.598967992735605
01-06 06,0.457282757068394,0.418369778099379,0.368854464262748,0.391031676491096,0.359202986479096,0.415899574789213,0.567035973797534
01-06 07,0.432469677155493,0.376964267991659,0.345225652339977,0.379382460316169,0.335541611382144,0.409306457021282,0.53031881733659
01-06 08,0.425924327628224,0.353677546032968,0.365448648659279,0.372802748272117,0.386223290677152,0.382360564028197,0.536088982837567
01-06 09,0.450255127772638,0.348362379468158,0.374853724575296,0.37147088197211,0.396436674886194,0.383897872551819,0.585045813951417
01-06 10,0.387453077882077,0.345457295001644,0.360550726601165,0.356293752428314,0.44492145924467,0.367469766905327,0.539253320754286
01-06 11,0.34908433293093,0.345602702422656,0.356431314431047,0.352234100287214,0.447551917079535,0.360856944482983,0.543910389048969
01-06 12,0.350989987533001,0.431667652361013,0.379316795780965,0.356562080766258,0.446881742923688,0.371230547752118,0.587259287106222
01-06 13,0.331222148498319,0.428992972868719,0.42811348768778,0.359960024558596,0.466760032291716,0.399202669161803,0.63483612302893
01-06 14,0.333167512974705,0.407001542780563,0.459864030046498,0.411308209960459,0.455811835886512,0.491251890428542,0.652398140642823
01-06 15,0.336249376650044,0.449496484009665,0.542819497959818,0.408589008133456,0.447306626176399,0.416871604842478,0.592735544436632
01-06 16,0.251086324096848,0.332369279840125,0.317067246471882,0.36530697333224,0.366751652450524,0.340896327068305,0.467463125461236
01-06 17,0.338262528487939,0.259037328439094,0.320401670276929,0.351298852095868,0.264498737482275,0.375040471853023,0.425142524791558
01-06 18,0.292477332964776,0.257563621021937,0.3192596791474,0.355213547426794,0.266549038881655,0.376760163934481,0.380937079176563
01-06 19,0.327399087088476,0.236782115838248,0.294832426616046,0.316698560843103,0.236637403166574,0.353237066575397,0.394378454382062
01-06 20,0.400742176534964,0.213402345299003,0.323123278497269,0.279348531889724,0.146085707119635,0.37300110107169,0.410922163151529
01-06 21,0.530854180788411,0.0794069458948275,0.32620035205243,0.284318058976252,0.143035612909245,0.417729675963138,0.42541795501395
01-06 22,0.376945777241239,0.0216577090288726,0.346220490015202,0.22804834365134,0.23389576092913,0.455319012389826,0.425587023528168
01-06 23,0.365950265812217,0.186456773661759,0.274951082772637,0.243852356718054,0.238451314226056,0.420223550056077,0.516030129264183
01-07 00,0.412713320734707,0.424171439671528,0.414291487628562,0.43712070690565,0.422516361473518,0.396068284094845,0.606962922043075
01-07 01,0.351931242356206,0.40039717965742,0.420517540999763,0.414632655041409,0.420492715759851,0.393210647931628,0.660655984510987
01-07 02,0.369360302592684,0.39964740193126,0.387114513187162,0.418548517309481,0.357710728589536,0.406066861853936,0.624867676897814
01-07 03,0.414577378319832,0.405115429364799,0.425643176692473,0.421922890193379,0.355452588384996,0.411306792267458,0.632510574308078
01-07 04,0.418144117832886,0.395044572012673,0.505810549805771,0.412683998308361,0.332125354974957,0.412820034162201,0.62053575024567
01-07 05,0.351670247534806,0.396772989597265,0.500267717110653,0.414570367480095,0.331356754051922,0.409328407442623,0.557583248313609
01-07 06,0.322215395841325,0.421822767028779,0.386507499223719,0.384252564486506,0.364429043694087,0.394615037964093,0.498729698402933
01-07 07,0.325621418699371,0.343050613674684,0.341490302497188,0.343319910190678,0.373452844382273,0.365754411867049,0.433706578329398
01-07 08,0.324972031951621,0.28757410814889,0.334875928414093,0.352458924330629,0.402071720504703,0.409623534319289,0.421437551097777
01-07 09,0.360830647550601,0.302802091888693,0.324385844291452,0.357983625004564,0.390527991637457,0.370708216253792,0.403468070599623
01-07 10,0.359555678012952,0.279754535000172,0.330106249802651,0.346591355467556,0.384767643314771,0.346600033946261,0.408593145662507
01-07 11,0.371029065877654,0.265497342516291,0.337437879305896,0.335224621094692,0.382214945450316,0.3436259164875,0.423000984153187
01-07 12,0.372389995261412,0.305341037291337,0.353864265843224,0.315815266792724,0.39312750330586,0.357514188255847,0.435356982281992
01-07 13,0.509987555452761,0.342346259183485,0.405644505079914,0.334046715020394,0.389706068395713,0.406194131296841,0.425858741570951
01-07 14,0.581685066509466,0.347689140561604,0.480365358588273,0.362258667693834,0.392422312944726,0.41527266673723,0.411510591077078
01-07 15,0.595422396484419,0.409917671844397,0.425973378711942,0.350925059335401,0.365786057344494,0.464856234705162,0.469823565586206
01-07 16,0.584258799557732,0.325044887968341,0.42443535056363,0.272161984927555,0.302153405785243,0.462218049956275,0.507685223689896
01-07 17,0.316032287835368,0.307289242750862,0.449397041226192,0.288999707421883,0.339659138099179,0.328374223901658,0.390935221605974
01-07 18,0.257956811325225,0.332902766253335,0.314060855533574,0.307153637734379,0.327354047490313,0.327380590475847,0.340156338858451
01-07 19,0.226477644696166,0.30001924969016,0.314295186303449,0.263958201995961,0.276079137341378,0.314797313216127,0.361300828325807
01-07 20,0.271833530247986,0.299279015907602,0.303138765609671,0.298254861135474,0.248541432059473,0.256525197126629,0.314621428740524
01-07 21,0.272179356623869,0.317871187168914,0.277082018486076,0.384447496099794,0.281202720372154,0.231304825644442,0.304888522947486
01-07 22,0.281787368899068,0.366402445328396,0.267558570470405,0.352505426208957,0.349045329355562,0.228310736002818,0.319840915740516
01-07 23,0.270319133233296,0.362962841325842,0.324992292478068,0.294792058435436,0.382661816270396,0.262681956684169,0.391187267100834
01-08 00,0.407061658054471,0.432913594654911,0.436049153737774,0.347012958135519,0.383738880163557,0.428371933312269,0.521415890016578
01-08 01,0.578368787767674,0.343083866624721,0.477398826246351,0.333984030310993,0.397642808514572,0.470131371413265,0.535761141315945
01-08 02,0.605442365006657,0.350300066401903,0.480817908562631,0.358762643935331,0.363948809949015,0.4484124790661,0.452925016554679
01-08 03,0.66375,0.381522728312406,0.54315836348472,0.358620939614998,0.348994523676859,0.503652100897596,0.457033485006762
01-08 04,0.601560762235711,0.403533908077526,0.629139314935634,0.34555328451423,0.376500788821228,0.573044336289067,0.422075787005794
01-08 05,0.546171768057405,0.391397553686308,0.552646649357974,0.357466395364572,0.353314488591688,0.541427657878083,0.433141879646313
01-08 06,0.464055252668276,0.37217818512724,0.42839973035242,0.334370941906079,0.362679499818378,0.483983892281153,0.472467498187821
01-08 07,0.47827610053704,0.368204873273357,0.36302310296694,0.311945973426332,0.343524811642804,0.446973966999849,0.498813127844137
01-08 08,0.432216119741833,0.321288674651866,0.364107521169486,0.341258309396708,0.377745155625841,0.642396498589787,0.482934539012384
01-08 09,0.544152895619097,0.270372852821334,0.351059427321457,0.325623130383886,0.36224469652523,0.626166352229265,0.431553911202845
01-08 10,0.498889329405886,0.249462202624238,0.353863591315965,0.315501951144062,0.354416611278325,0.65669941842134,0.431448762459874
01-08 11,0.408630940733696,0.257195116810664,0.361076687107547,0.331729546611138,0.369946820921312,0.659891407937383,0.397375694002778
01-08 12,0.387023987724905,0.266864121037095,0.390072850577241,0.342633121303794,0.36355174801719,0.63416533028906,0.421992133474039
01-08 13,0.384673386691964,0.275761536832675,0.422708223516231,0.325624456566894,0.355388656346018,0.66375,0.513586156126172
01-08 14,0.442626719975408,0.34028593101043,0.400388636856082,0.339144675683455,0.363592331291709,0.66375,0.563311297658463
01-08 15,0.552662666189264,0.535799721188942,0.350044658876485,0.310901074329156,0.364633232664212,0.637932230525543,0.615486597173039
01-08 16,0.416899915840422,0.38727789589005,0.369917417175783,0.203000047663063,0.370509133271726,0.505393106872764,0.566873244791507
01-08 17,0.295403947728958,0.355240893953197,0.332607608874362,0.172531853095391,0.244358319639574,0.445555788536726,0.42826813670372
01-08 18,0.333948298560422,0.367797590598897,0.288119250213138,0.299451906633808,0.195965719799836,0.467644874254503,0.362446775947678
01-08 19,0.35278615977886,0.288913990737846,0.31049639332071,0.232325978483744,0.128968862769816,0.444077827201002,0.365561421090718
01-08 20,0.414988703102046,0.212295807642314,0.262399930532947,0.190831432250943,0.233025422556554,0.380586757926239,0.28936335348156
01-08 21,0.486923038943665,0.271016825343129,0.225910443739854,0.161440072025009,0.178652072950294,0.418714981869967,0.241520432048642
01-08 22,0.359087495740213,0.273347621180165,0.178689546242954,0.0576991895424643,0.254492756477667,0.323831864305362,0.228940112255975
01-08 23,0.444282016848034,0.214577708258199,0.190927002866877,0.24023982458509,0.341183739695865,0.425965849686987,0.236864811430533
01-09 00,0.445174701354382,0.404284665502398,0.283504895957301,0.401697918255436,0.411158309071367,0.601104980908865,0.481684517516013
01-09 01,0.547341894430962,0.356130259494919,0.322557085258286,0.417485785576304,0.390574197469925,0.66375,0.510152203107614
01-09 02,0.612659637998683,0.385787044950855,0.406321971350829,0.411944730356883,0.402653216947432,0.66375,0.471485243589177
01-09 03,0.606165038027235,0.507262008880791,0.595983536989028,0.409388328780923,0.396389894762062,0.636848029142093,0.484244870342507
01-09 04,0.587134524135724,0.58398586375958,0.544691477220142,0.449318990114273,0.4064238819867,0.616938173946279,0.507137263083865
01-09 05,0.505015558066655,0.656829281179564,0.636867190659295,0.431088930522461,0.385666359481264,0.596004538913782,0.512652132522515
01-09 06,0.448227555411772,0.540778464719671,0.423524228050099,0.441044166189418,0.36852018992259,0.496675229249146,0.488734926918755
01-09 07,0.43804733699982,0.396663367587768,0.365989510039514,0.372526980149911,0.321273590401096,0.42865218254652,0.463003080031219
01-09 08,0.411896863700603,0.361303200638159,0.341168289156917,0.368355143233996,0.351112413535208,0.423283982969167,0.445342036762291
01-09 09,0.371602558495347,0.313104555521983,0.358273984723364,0.349003953474915,0.357858698366958,0.424375534761007,0.426947802905452
01-09 10,0.361572909813183,0.304573603562184,0.374991573983957,0.355097895703574,0.369882234555732,0.412878223120783,0.433244102144488
01-09 11,0.369202433223218,0.294601365070144,0.357393180964747,0.365877839939644,0.363489680727238,0.396808959555018,0.439751027638265
01-09 12,0.413222574542364,0.320308551725515,0.33427297609755,0.361150995434732,0.374743984535856,0.424127427915897,0.431322421105318
01-09 13,0.35607593027452,0.301379062397405,0.34402901931311,0.363252706631434,0.393155927150782,0.459310522542812,0.452976549910825
01-09 14,0.409301637745755,0.413443120586071,0.56704021020975,0.376402474250818,0.450592630604432,0.474161216984102,0.429773370314824
01-09 15,0.463576012724771,0.468527905699453,0.527891244946197,0.398183868111667,0.486344084778059,0.448370253677628,0.428651356154809
01-09 16,0.33670370000816,0.368958479560942,0.328669438791094,0.354620863736309,0.551523286175714,0.356158122876419,0.317160269096323
01-09 17,0.34983093104274,0.332402193603404,0.32717254037295,0.297420391222875,0.523400780668078,0.379276931691693,0.298613792962355
01-09 18,0.343566667052074,0.415298005958997,0.27534781601255,0.267255367343124,0.50006528470868,0.309712164194362,0.266784609527666
01-09 19,0.338913775187002,0.245879419606877,0.251452396485301,0.185492449243474,0.45410221430972,0.34143722012546,0.215542271526809
01-09 20,0.316822242540094,0.268275389230995,0.236187679503756,0.0517476215945947,0.436859047378746,0.273590090216682,0.175839279215171
01-09 21,0.325497789227086,0.249302947184618,0.198028372240183,0,0.477742202651941,0.148637454104697,0.179377638274626
01-09 22,0.346362674264226,0.204273169060567,0.228161328730126,0,0.498941878307291,0.313826375820631,0.207722755617524
01-09 23,0.315984451825484,0.348617875168023,0.309916977658714,0.147373189767983,0.504659923126076,0.321245640132794,0.26999021150867
01-10 00,0.298521243064618,0.432436658295072,0.498728299888551,0.430470988327928,0.44661219419631,0.41653093212006,0.486779900827164
01-10 01,0.409751179123358,0.423904833271275,0.44058901946638,0.41708780593381,0.460158960511223,0.466525110482984,0.468081822395841
01-10 02,0.488641463812831,0.542641019106922,0.451185977440852,0.37530098078344,0.445462647377767,0.424797777067439,0.44256727888637
01-10 03,0.63870453683721,0.602390328820266,0.439399383581065,0.381446539105225,0.437811865937509,0.455608305905948,0.455565883773485
01-10 04,0.52435080487454,0.659716538239308,0.504600584122765,0.411369363889128,0.44230971906568,0.460225572340474,0.476601395167807
01-10 05,0.381955152622321,0.544997401068807,0.537262195088574,0.4093264577479,0.411304245791316,0.454908656550283,0.442820654169814
01-10 06,0.420524478983344,0.551095324169316,0.448505614935501,0.397380437558049,0.387414088967532,0.4477342192525,0.434138089080718
01-10 07,0.335869825214918,0.486785102756226,0.351747119291105,0.367330863817912,0.356109097836678,0.423819870548796,0.416757097125341
01-10 08,0.317232875577998,0.510682589630736,0.352749837862278,0.376354475617283,0.345486460694792,0.352892695277316,0.389383233317141
01-10 09,0.317995687041551,0.33050079791569,0.357972700211622,0.371081086146629,0.338791347437395,0.359262528043861,0.37356240193124
